fips,size,year,state,county,cases,prcp,avtemp
55117,112964,2002,Wisconsin,Sheboygan County,5,720.4030523532774,8.15043192374997
55119,19587,2002,Wisconsin,Taylor County,2,1088.8261462682965,5.686987304139412
55121,27057,2002,Wisconsin,Trempealeau County,27,886.07232666015625,7.664634371912757
55123,28208,2002,Wisconsin,Vernon County,15,797.7712426000787,8.128655049227929
55125,21739,2002,Wisconsin,Vilas County,1,952.9949449327257,4.462797911961873
55127,95154,2002,Wisconsin,Walworth County,3,710.9055545691288,9.238253342984903
55129,16374,2002,Wisconsin,Washburn County,68,1022.7512394146328,5.931498764205153
55131,120537,2002,Wisconsin,Washington County,1,716.6332899648932,8.238583317285851
55133,368625,2002,Wisconsin,Waukesha County,3,753.3622713955966,8.85109847242182
55135,52176,2002,Wisconsin,Waupaca County,26,847.0500015037647,7.474737606186798
55137,24318,2002,Wisconsin,Waushara County,8,894.7036252489277,7.851048193725885
55139,158431,2002,Wisconsin,Winnebago County,8,786.5444800059,8.253046880165735
55141,75112,2002,Wisconsin,Wood County,54,922.0048617510729,7.199363235016944
56001,32275,2002,Wyoming,Albany County,0,272.8570206878879,4.397773815559368
56003,11186,2002,Wyoming,Big Horn County,0,253.6911110859721,5.454845071259986
56005,35869,2002,Wyoming,Campbell County,0,256.5984520502794,7.203543236927369
56007,15224,2002,Wyoming,Carbon County,0,279.6860048991012,4.985137606434137
56009,12156,2002,Wyoming,Converse County,0,237.98738296687253,6.7208343106403685
56011,5867,2002,Wyoming,Crook County,0,327.298642566657,6.779499131602883
56013,35801,2002,Wyoming,Fremont County,0,297.1305101204917,4.310820812187572
56015,12218,2002,Wyoming,Goshen County,0,229.71168496268137,8.420485451562064
56017,4711,2002,Wyoming,Hot Springs County,0,255.30703956627053,5.829306387435364
56019,7354,2002,Wyoming,Johnson County,0,319.4393062429455,5.7944712529470745
56021,83144,2002,Wyoming,Laramie County,0,252.17941405678243,7.644520693696355
56023,14644,2002,Wyoming,Lincoln County,0,392.3495615239729,3.387463882870493
56025,67371,2002,Wyoming,Natrona County,1,254.48229377013814,6.076558099089369
56027,2247,2002,Wyoming,Niobrara County,0,295.59810464240644,7.686411793373491
56029,25740,2002,Wyoming,Park County,0,502.17662445784015,2.7907372563182813
56031,8694,2002,Wyoming,Platte County,0,253.70924598583278,7.986084780485734
56033,26871,2002,Wyoming,Sheridan County,0,359.1090049562861,5.740057365319987
56035,6144,2002,Wyoming,Sublette County,0,363.6722993980379,1.4700511949711303
56037,36831,2002,Wyoming,Sweetwater County,0,125.78191756526981,5.15414352838972
56039,18727,2002,Wyoming,Teton County,1,794.2209343410416,1.4698868633792723
56041,19567,2002,Wyoming,Uinta County,0,240.80550575256348,4.713915057125545
56043,7890,2002,Wyoming,Washakie County,0,249.28635238287018,6.4586315514847366
56045,6538,2002,Wyoming,Weston County,0,294.3759485880534,7.226020078781324
1001,45762,2003,Alabama,Autauga County,0,1687.2065002441407,17.690954184532167
1003,151707,2003,Alabama,Baldwin County,0,1929.8739396434719,19.221565844648975
1005,29480,2003,Alabama,Barbour County,0,1520.961321662454,17.812006754033707
1007,21037,2003,Alabama,Bibb County,0,1541.1109619140625,16.916805062242734
1009,53726,2003,Alabama,Blount County,0,1405.023723196476,16.004706129114677
1011,11305,2003,Alabama,Bullock County,0,1667.3490095727238,17.282561714266553
1013,20536,2003,Alabama,Butler County,0,1704.6207869819973,17.506632315594217
1015,111378,2003,Alabama,Calhoun County,0,1691.8042647198934,15.85563156081409
1017,35626,2003,Alabama,Chambers County,0,1665.6375307233145,16.285085195905708
1019,24159,2003,Alabama,Cherokee County,0,1662.683558485243,15.399111535814074
1021,40776,2003,Alabama,Chilton County,1,1654.2139104669745,16.893031519109552
1023,15168,2003,Alabama,Choctaw County,0,1790.4822614906477,17.492681029939302
1025,27076,2003,Alabama,Clarke County,0,1700.8194149241729,17.96259853138643
1027,14066,2003,Alabama,Clay County,0,1687.7707831488715,15.807935682932536
1029,14378,2003,Alabama,Cleburne County,0,1703.1823620742625,15.148629724309686
1031,44186,2003,Alabama,Coffee County,0,1662.3595929827009,18.41204088561389
1033,54319,2003,Alabama,Colbert County,0,1632.2182442801338,15.225099312080133
1035,13436,2003,Alabama,Conecuh County,0,1753.8318400065104,18.078432242075603
1037,11423,2003,Alabama,Coosa County,0,1631.398491438045,16.816418470338334
1039,36495,2003,Alabama,Covington County,0,1685.8295376426295,18.431614298569528
1041,13562,2003,Alabama,Crenshaw County,0,1734.840595063709,17.637943449474516
1043,78110,2003,Alabama,Cullman County,0,1484.9169350014076,15.782232757087227
1045,49052,2003,Alabama,Dale County,0,1582.7068464006697,18.445126696995327
1047,44504,2003,Alabama,Dallas County,0,1725.4190657552083,17.578396352132163
1049,66009,2003,Alabama,DeKalb County,1,1632.66531792037,14.520202969192365
1051,70151,2003,Alabama,Elmore County,0,1498.310753355635,17.38064307354866
1053,38028,2003,Alabama,Escambia County,0,1967.7524991422085,18.535605263065648
1055,102698,2003,Alabama,Etowah County,0,1597.7889938354492,15.847427141666412
1057,18145,2003,Alabama,Fayette County,0,1671.1849975585938,16.00394621955024
1059,30684,2003,Alabama,Franklin County,0,1709.1232578443444,15.34697237222091
1061,25481,2003,Alabama,Geneva County,0,1584.783646886489,18.660872582828297
1063,9697,2003,Alabama,Greene County,0,1609.5341006324404,17.253344435918898
1065,18013,2003,Alabama,Hale County,0,1605.0753700657895,17.55360615378932
1067,16370,2003,Alabama,Henry County,0,1433.2907298018292,18.44639184998303
1069,91147,2003,Alabama,Houston County,0,1492.2005959903493,19.078254385555493
1071,53483,2003,Alabama,Jackson County,0,1644.6626854873284,14.607992852606424
1073,660486,2003,Alabama,Jefferson County,3,1531.2524622663666,16.869290013856524
1075,15065,2003,Alabama,Lamar County,0,1819.6669420744242,15.979647827148437
1077,86944,2003,Alabama,Lauderdale County,0,1698.561631081321,15.048127607865768
1079,34393,2003,Alabama,Lawrence County,0,1639.321752455628,15.673099499304318
1081,119631,2003,Alabama,Lee County,0,1640.6294416947799,17.018711176785555
1083,67685,2003,Alabama,Limestone County,0,1546.7011189778646,15.334735690222846
1085,13316,2003,Alabama,Lowndes County,0,1642.4928846850837,17.745699754695302
1087,23470,2003,Alabama,Macon County,0,1578.6612479469993,17.260674238204956
1089,290763,2003,Alabama,Madison County,3,1422.3936292260094,15.142631648916058
1091,21930,2003,Alabama,Marengo County,0,1727.9192513130806,17.52153238090309
1093,29972,2003,Alabama,Marion County,0,1734.494706696155,15.45959846646178
1095,83592,2003,Alabama,Marshall County,0,1427.9168405633225,15.613669305098684
1097,397707,2003,Alabama,Mobile County,0,1803.6192874000185,19.115752787817094
1099,23532,2003,Alabama,Monroe County,0,1751.9500061035155,17.997970853533065
1101,222486,2003,Alabama,Montgomery County,0,1520.24094785493,17.80140156581484
1103,112287,2003,Alabama,Morgan County,0,1459.9918226762252,15.662837093526667
1105,11241,2003,Alabama,Perry County,0,1651.4104925417432,17.26419968698539
1107,20316,2003,Alabama,Pickens County,0,1652.8959675450478,16.81946869819395
1109,29413,2003,Alabama,Pike County,0,1730.5966339111328,17.751347395089958
1111,22268,2003,Alabama,Randolph County,0,1698.8192590784145,15.513328234354654
1113,48684,2003,Alabama,Russell County,0,1509.3302216582247,17.641214265928163
1115,68292,2003,Alabama,St. Clair County,0,1570.635047029194,16.13117416783383
1117,159608,2003,Alabama,Shelby County,0,1609.050168793777,17.026604093354322
1119,13996,2003,Alabama,Sumter County,0,1782.7977999555387,17.24734881641419
1121,79776,2003,Alabama,Talladega County,0,1653.1739784523293,16.41114279958937
1123,40693,2003,Alabama,Tallapoosa County,0,1727.8428109152276,16.636462328726786
1125,167484,2003,Alabama,Tuscaloosa County,0,1585.8422125565378,17.028808142009535
1127,69514,2003,Alabama,Walker County,0,1588.2697553790983,16.359027557685728
1129,17743,2003,Alabama,Washington County,0,1796.6041850171057,18.24493060392492
1131,12781,2003,Alabama,Wilcox County,0,1687.6077616677355,17.628052540679477
1133,24350,2003,Alabama,Winston County,0,1608.033857981364,15.664535999298096
4001,67938,2003,Arizona,Apache County,0,252.91284236115175,11.370439184032618
4003,121175,2003,Arizona,Cochise County,0,232.53320738977038,16.943098293273856
4005,121545,2003,Arizona,Coconino County,0,294.0224524570066,12.493941196088874
4007,50906,2003,Arizona,Gila County,0,462.2806378376984,15.929482232299451
4009,32785,2003,Arizona,Graham County,1,273.3179218567998,16.597477725471357
4011,7381,2003,Arizona,Greenlee County,0,375.92237927836754,14.047631569447056
4012,19516,2003,Arizona,La Paz County,0,157.81746480759693,22.34467488797804
4013,3391391,2003,Arizona,Maricopa County,1,249.36835704931096,22.128424894765406
4015,171019,2003,Arizona,Mohave County,0,242.34594954463307,17.49919762927394
4017,103220,2003,Arizona,Navajo County,0,205.85717740110172,12.480767526293313
4019,903320,2003,Arizona,Pima County,1,270.73297475707284,20.70494407220835
4021,208772,2003,Arizona,Pinal County,0,226.89417670932212,21.20505370264468
4023,39541,2003,Arizona,Santa Cruz County,0,429.37363199415154,17.057191310648147
4025,183400,2003,Arizona,Yavapai County,1,384.9040156880363,15.872621923196512
4027,169297,2003,Arizona,Yuma County,0,112.05384511027844,23.006834257677728
5001,19883,2003,Arkansas,Arkansas County,0,1181.0513686088666,16.649662448935313
5003,23478,2003,Arkansas,Ashley County,0,1241.1065919861312,17.02731969375019
5005,38943,2003,Arkansas,Baxter County,0,1096.552438875524,13.984469006701213
5007,174785,2003,Arkansas,Benton County,0,1000.6085358906568,13.914192013624238
5009,34507,2003,Arkansas,Boone County,0,1043.5963173314144,13.697153563248484
5011,12395,2003,Arkansas,Bradley County,0,1121.2693332248264,16.63003929985894
5013,5564,2003,Arkansas,Calhoun County,0,1213.2883818655303,16.562440679530905
5015,26279,2003,Arkansas,Carroll County,0,1054.26273890904,13.988518930616832
5017,13180,2003,Arkansas,Chicot County,0,1197.3847885131836,17.59819535414378
5019,23294,2003,Arkansas,Clark County,0,1401.990242125496,16.19405719969008
5021,16769,2003,Arkansas,Clay County,0,1256.475207010905,14.559575547774633
5023,24606,2003,Arkansas,Cleburne County,0,1366.4430243913519,14.961638550425684
5025,8629,2003,Arkansas,Cleveland County,0,1191.9818874782986,16.510025427076553
5027,24815,2003,Arkansas,Columbia County,0,1132.8875224695796,17.158989729079526
5029,20338,2003,Arkansas,Conway County,0,1302.0644942722963,15.271857690275386
5031,84953,2003,Arkansas,Craighead County,0,1372.8185994802427,15.064980759108362
5033,55317,2003,Arkansas,Crawford County,0,1097.4698924055003,14.947545061207782
5035,50998,2003,Arkansas,Crittenden County,0,1398.1261664496528,15.615072443027689
5037,19096,2003,Arkansas,Cross County,0,1231.9540703352106,15.34738514035247
5039,8665,2003,Arkansas,Dallas County,0,1280.7440278426461,16.18051763202833
5041,14485,2003,Arkansas,Desha County,0,1191.3436780098157,16.971582706157978
5043,18620,2003,Arkansas,Drew County,0,1126.3068451752533,16.971559249602997
5045,93292,2003,Arkansas,Faulkner County,0,1327.415468196279,15.64119287864449
5047,17856,2003,Arkansas,Franklin County,0,1026.168653852484,15.224223801259244
5049,11596,2003,Arkansas,Fulton County,0,1221.1285415277248,13.866075701829864
5051,91196,2003,Arkansas,Garland County,0,1212.030783051426,15.659089755086066
5053,16743,2003,Arkansas,Grant County,0,1195.638458587311,16.21393359886421
5055,38304,2003,Arkansas,Greene County,0,1386.1803390148075,14.768762599590213
5057,23187,2003,Arkansas,Hempstead County,0,1217.2844576693997,16.7320821969816
5059,30416,2003,Arkansas,Hot Spring County,0,1254.7293491158434,16.086080684456775
5061,14301,2003,Arkansas,Howard County,0,1130.292446704621,16.24091263020292
5063,34119,2003,Arkansas,Independence County,0,1383.4162125126009,15.049768470948742
5065,13222,2003,Arkansas,Izard County,0,1328.6620414040306,14.305355982346969
5067,17370,2003,Arkansas,Jackson County,0,1293.5833687160325,15.436868221863456
5069,82445,2003,Arkansas,Jefferson County,0,1086.3479394351734,16.629966862061444
5071,23472,2003,Arkansas,Johnson County,0,1077.0284145846226,14.845197677612305
5073,8181,2003,Arkansas,Lafayette County,0,1032.9621313476562,17.2180121866862
5075,17418,2003,Arkansas,Lawrence County,0,1366.3086637171302,14.830179388930159
5077,11685,2003,Arkansas,Lee County,0,1136.1254503038194,16.00651567247179
5079,14343,2003,Arkansas,Lincoln County,0,1188.7866716056035,16.86724618933667
5081,13261,2003,Arkansas,Little River County,0,1057.8730758275742,17.416275733556503
5083,22650,2003,Arkansas,Logan County,0,905.8392722389915,15.616772313551468
5085,56196,2003,Arkansas,Lonoke County,0,1121.4592346704308,16.399899963571244
5087,14270,2003,Arkansas,Madison County,0,1133.4128952656895,14.125736953798404
5089,16046,2003,Arkansas,Marion County,0,1087.9738955849095,13.879236813595421
5091,41450,2003,Arkansas,Miller County,0,1002.8310683167097,17.565383818543072
5093,48412,2003,Arkansas,Mississippi County,0,1363.625542640686,15.21226853877306
5095,9522,2003,Arkansas,Monroe County,0,1084.2324120532508,16.19201770870165
5097,9068,2003,Arkansas,Montgomery County,0,1312.0731838530144,15.35429531705063
5099,9641,2003,Arkansas,Nevada County,0,1170.814944031418,16.732460083500033
5101,8561,2003,Arkansas,Newton County,0,1100.488067370503,13.707878842073328
5103,27318,2003,Arkansas,Ouachita County,0,1150.880577902192,16.7714971338661
5105,10296,2003,Arkansas,Perry County,0,1296.2579549153645,15.695302828764303
5107,24088,2003,Arkansas,Phillips County,0,1222.5336001284488,16.418219248453777
5109,11012,2003,Arkansas,Pike County,0,1294.9371418376545,15.787194157694723
5111,25203,2003,Arkansas,Poinsett County,0,1325.7413872612847,15.234109587139553
5113,20079,2003,Arkansas,Polk County,0,1198.6045595703124,15.11421932220459
5115,55438,2003,Arkansas,Pope County,0,1154.3561190901132,14.92022021063443
5117,9250,2003,Arkansas,Prairie County,0,1032.0225587183115,16.23129971173345
5119,366375,2003,Arkansas,Pulaski County,0,1129.7998470859673,16.333277047135446
5121,17998,2003,Arkansas,Randolph County,0,1238.2873591280531,14.177714106680332
5123,28453,2003,Arkansas,St. Francis County,0,1190.0822315401244,15.725604344340203
5125,86715,2003,Arkansas,Saline County,0,1216.524493921583,16.055321631030502
5127,10950,2003,Arkansas,Scott County,0,999.2216526117539,15.413870001197758
5129,7914,2003,Arkansas,Searcy County,0,1124.7543427438447,13.96465277430987
5131,117157,2003,Arkansas,Sebastian County,0,961.7378048780488,15.899822095545327
5133,15839,2003,Arkansas,Sevier County,0,1119.5857032953306,16.649483048638633
5135,17478,2003,Arkansas,Sharp County,0,1396.8822446673105,14.34050842885221
5137,11583,2003,Arkansas,Stone County,0,1379.773453485398,14.392372017815
5139,44602,2003,Arkansas,Union County,0,1171.7349638840249,16.984442822686557
5141,16180,2003,Arkansas,Van Buren County,0,1281.3207089584484,14.382657118603191
5143,171516,2003,Arkansas,Washington County,0,1070.1097929212783,13.936296006043753
5145,69446,2003,Arkansas,White County,0,1281.6397358015472,15.635373664058111
5147,8285,2003,Arkansas,Woodruff County,0,1094.6150006550115,15.696300855497034
5149,21294,2003,Arkansas,Yell County,0,1056.1606834098084,15.670422077178955
6001,1450968,2003,California,Alameda County,2,420.7137030142325,15.334993397748029
6003,1172,2003,California,Alpine County,0,951.2318159623579,6.227243932810697
6005,36860,2003,California,Amador County,0,806.7655565049913,14.569434616300795
6007,211584,2003,California,Butte County,2,1164.7614385431464,15.517156275835903
6009,44007,2003,California,Calaveras County,0,753.4008169114214,15.224892835197208
6011,19579,2003,California,Colusa County,0,600.8555723096504,16.31598129168234
6013,987662,2003,California,Contra Costa County,4,390.7983618111446,15.7352960191924
6015,27722,2003,California,Del Norte County,1,2743.869476116256,11.733311545769899
6017,167436,2003,California,El Dorado County,0,976.4315554345876,12.161630158710818
6019,844194,2003,California,Fresno County,0,455.5231755266116,13.733537774881766
6021,27071,2003,California,Glenn County,0,723.9101800012372,15.848294806156762
6023,128219,2003,California,Humboldt County,5,1993.8433503803453,12.809739551209567
6025,147254,2003,California,Imperial County,0,70.18192551298911,23.534178174060322
6027,18127,2003,California,Inyo County,0,157.68055770153137,15.943104227921703
6029,706963,2003,California,Kern County,1,228.44468661209856,16.945727241825935
6031,138714,2003,California,Kings County,0,162.70873899717589,18.022215800242382
6033,62692,2003,California,Lake County,1,1120.437430668803,14.431749936446403
6035,33695,2003,California,Lassen County,1,450.0123113300379,8.88490603042947
6037,9777324,2003,California,Los Angeles County,7,388.96011633888827,17.15841213967713
6039,132017,2003,California,Madera County,0,533.3801784401169,14.17340266240571
6041,245030,2003,California,Marin County,4,895.005115327381,14.375653755097161
6043,17585,2003,California,Mariposa County,0,693.509601896843,13.768981910384861
6045,87415,2003,California,Mendocino County,6,1431.7126191352886,13.4472281850318
6047,228993,2003,California,Merced County,0,229.15357787473545,17.131542384425135
6049,9319,2003,California,Modoc County,0,466.4781049914826,8.851978686698397
6051,13043,2003,California,Mono County,3,329.3084217714094,7.101417292759362
6053,410419,2003,California,Monterey County,1,448.02689385266035,15.305743258932363
6055,129800,2003,California,Napa County,0,811.1942024836464,15.682865763467456
6057,95195,2003,California,Nevada County,4,1237.5710734049478,11.740230855941773
6059,2940109,2003,California,Orange County,2,358.1892852783203,18.36367814881461
6061,291883,2003,California,Placer County,0,1093.9863930080248,12.370044036533521
6063,20929,2003,California,Plumas County,0,935.6882192472132,9.643322572475526
6065,1763765,2003,California,Riverside County,2,209.71332379888864,20.355253592176965
6067,1324971,2003,California,Sacramento County,4,421.9987487792969,16.57793060101961
6069,55376,2003,California,San Benito County,0,319.1654546272241,15.382507940228477
6071,1847860,2003,California,San Bernardino County,1,187.9917882258123,19.261537955833838
6073,2926814,2003,California,San Diego County,2,343.8895180275123,17.575943461581947
6075,775046,2003,California,San Francisco County,3,514.4533318413628,14.455384254455566
6077,625236,2003,California,San Joaquin County,0,357.0850465721059,16.763093221967466
6079,254240,2003,California,San Luis Obispo County,0,315.21443080126755,15.662391366028205
6081,694437,2003,California,San Mateo County,5,571.6398704930356,14.51024015326249
6083,402366,2003,California,Santa Barbara County,3,406.1458619592225,15.690469225051954
6085,1667762,2003,California,Santa Clara County,4,463.73468274568256,15.636157432355379
6087,251559,2003,California,Santa Cruz County,7,770.2625362141927,14.812298380533854
6089,174417,2003,California,Shasta County,0,1289.3947344726562,13.147434190368653
6091,3479,2003,California,Sierra County,0,1142.0827660811574,9.010845143544046
6093,44163,2003,California,Siskiyou County,0,987.1771966482847,10.281175628020108
6095,408397,2003,California,Solano County,0,462.86463928222656,16.29323219216388
6097,463715,2003,California,Sonoma County,9,1075.0279266230793,15.014019716824734
6099,486512,2003,California,Stanislaus County,0,270.4470868981403,17.105251760068146
6101,84067,2003,California,Sutter County,0,481.4382619443147,16.81491393628328
6103,57933,2003,California,Tehama County,0,978.1377419163504,15.12751915759999
6105,13336,2003,California,Trinity County,1,1463.8238429601045,11.389925124899483
6107,386399,2003,California,Tulare County,0,482.1942295423146,13.182693881682777
6109,56213,2003,California,Tuolumne County,0,985.4623461737149,10.146779940093772
6111,783840,2003,California,Ventura County,1,465.9596948659919,15.049365801502997
6113,182762,2003,California,Yolo County,0,494.6439752993376,16.75491422451801
6115,63462,2003,California,Yuba County,0,824.5792926826863,15.965372923648719
8001,378785,2003,Colorado,Adams County,0,415.7350458318537,10.557556780901821
8003,15125,2003,Colorado,Alamosa County,0,242.61271948953276,6.43602791920449
8005,514406,2003,Colorado,Arapahoe County,0,454.43016263139924,10.297927158634836
8007,11167,2003,Colorado,Archuleta County,0,543.3334472063676,6.778030747638165
8009,4106,2003,Colorado,Baca County,0,384.5134007023071,12.534405662323618
8011,6144,2003,Colorado,Bent County,0,283.8519172032674,12.72285418510437
8013,282126,2003,Colorado,Boulder County,0,589.149836264366,7.775286496178178
8014,45098,2003,Colorado,Broomfield County,0,368.43999735514325,11.41973606745402
8015,16678,2003,Colorado,Chaffee County,0,502.7323790759575,3.500533272966561
8017,1986,2003,Colorado,Cheyenne County,0,396.1723466453139,11.227716790209609
8019,9335,2003,Colorado,Clear Creek County,0,686.2120637439546,2.7091375653232848
8021,8220,2003,Colorado,Conejos County,0,456.8081154938481,5.180441808585384
8023,3522,2003,Colorado,Costilla County,0,399.0148220746945,5.946106652043856
8025,5627,2003,Colorado,Crowley County,0,231.2083193359375,12.247314674377442
8027,3794,2003,Colorado,Custer County,0,510.7656619991876,5.689682170023433
8029,28988,2003,Colorado,Delta County,0,423.1612789686336,8.678249986019246
8031,558351,2003,Colorado,Denver County,0,403.5731258392334,11.279890537261963
8033,1802,2003,Colorado,Dolores County,0,491.89604902856144,7.161385812877137
8035,221978,2003,Colorado,Douglas County,0,484.0473839393029,9.01788556759174
8037,45312,2003,Colorado,Eagle County,0,608.7575850797339,4.76904342125145
8039,21953,2003,Colorado,Elbert County,0,448.9115944461546,9.388683725094449
8041,551129,2003,Colorado,El Paso County,0,409.75057641231655,9.368873757304566
8043,47108,2003,Colorado,Fremont County,0,359.5256837013009,8.18093297607573
8045,47388,2003,Colorado,Garfield County,0,539.0334759612582,7.061534201031301
8047,4867,2003,Colorado,Gilpin County,0,685.5482615595279,4.790001807005509
8049,13017,2003,Colorado,Grand County,0,665.6644678279706,3.1077638957073392
8051,14254,2003,Colorado,Gunnison County,0,598.2288132481411,4.061407949326895
8053,777,2003,Colorado,Hinsdale County,0,691.4572780992858,1.979114138570851
8055,7934,2003,Colorado,Huerfano County,0,479.0775204790317,9.074770151115045
8057,1494,2003,Colorado,Jackson County,0,760.1728360759678,3.0955777234161523
8059,526426,2003,Colorado,Jefferson County,0,470.8221938819216,8.277334754927116
8061,1452,2003,Colorado,Kiowa County,0,311.2681434515751,11.824643579396335
8063,8072,2003,Colorado,Kit Carson County,0,415.6870432597835,10.796292057851465
8065,7691,2003,Colorado,Lake County,0,590.5736844246848,1.43429311578113
8067,46258,2003,Colorado,La Plata County,0,502.6938934326172,7.493382872321776
8069,268671,2003,Colorado,Larimer County,0,547.3946031409116,6.074747712995431
8071,15720,2003,Colorado,Las Animas County,0,370.6257258794363,11.256983326765704
8073,5786,2003,Colorado,Lincoln County,0,353.8259750177831,10.295714905821248
8075,21286,2003,Colorado,Logan County,0,402.48277661691304,10.224947574091892
8077,124510,2003,Colorado,Mesa County,0,373.2022845050481,9.324936736492425
8079,894,2003,Colorado,Mineral County,0,698.4884171520206,2.5349328590811586
8081,13245,2003,Colorado,Moffat County,0,337.09685251502793,7.460166710491625
8083,24239,2003,Colorado,Montezuma County,0,344.45928144454956,10.01248190253973
8085,35674,2003,Colorado,Montrose County,0,360.3057590441757,9.478762400284243
8087,27634,2003,Colorado,Morgan County,0,394.7078425357216,10.3227060819927
8089,19546,2003,Colorado,Otero County,0,302.23025876376295,12.768434944548137
8091,3941,2003,Colorado,Ouray County,0,573.0704024251302,5.314857735695938
8093,16242,2003,Colorado,Park County,0,444.4723937128631,3.6446531676149494
8095,4449,2003,Colorado,Phillips County,0,386.2669378786671,10.546117840980997
8097,14923,2003,Colorado,Pitkin County,0,815.7122819119652,3.4612955724720487
8099,13992,2003,Colorado,Prowers County,0,313.6011673609416,12.28342432975769
8101,147931,2003,Colorado,Pueblo County,0,293.86725550112516,11.930712081815885
8103,5859,2003,Colorado,Rio Blanco County,0,429.98872186187515,7.538738248491645
8105,12192,2003,Colorado,Rio Grande County,0,420.11811618528503,4.5581772349018985
8107,20833,2003,Colorado,Routt County,0,783.9092687658361,4.686856297423711
8109,6590,2003,Colorado,Saguache County,0,407.36821507650706,4.571669143565472
8111,572,2003,Colorado,San Juan County,0,914.878332067419,1.526153543446627
8113,7121,2003,Colorado,San Miguel County,0,467.3649990558624,7.4458415673968075
8115,2620,2003,Colorado,Sedgwick County,0,370.36285618373324,10.59410116623859
8117,25313,2003,Colorado,Summit County,0,699.5032398042225,1.9837281757167406
8119,21270,2003,Colorado,Teller County,0,458.01263628949175,4.70227474719286
8121,4890,2003,Colorado,Washington County,0,410.43086502812895,10.285857292835342
8123,210635,2003,Colorado,Weld County,0,377.85359740824026,9.851397837776389
8125,9827,2003,Colorado,Yuma County,0,397.948696704621,10.989204665447803
9001,892311,2003,Connecticut,Fairfield County,335,1545.60037145882,9.699813441695454
9003,868343,2003,Connecticut,Hartford County,59,1477.7156845618938,9.17592885165379
9005,186795,2003,Connecticut,Litchfield County,276,1549.7474064021915,8.017472090659204
9007,160784,2003,Connecticut,Middlesex County,83,1473.5587224786932,9.379787080938167
9009,837258,2003,Connecticut,New Haven County,71,1584.274606742111,9.429942850973092
9011,265341,2003,Connecticut,New London County,170,1395.1405049641928,9.365311455726623
9013,144448,2003,Connecticut,Tolland County,121,1327.5859929865057,8.477599265358664
9015,112393,2003,Connecticut,Windham County,236,1324.339998467024,8.667086678881978
10001,134222,2003,Delaware,Kent County,33,1515.3302026367187,12.46336371421814
10003,512919,2003,Delaware,New Castle County,128,1520.4003356933595,11.996229124069213
10005,167764,2003,Delaware,Sussex County,51,1516.01019762708,13.045359549584326
11001,577777,2003,District of Columbia,District of Columbia,14,1713.2172629616477,13.057208321311258
12001,225862,2003,Florida,Alachua County,0,1386.8212965171756,20.44395547240745
12003,23285,2003,Florida,Baker County,0,1426.7739787274097,20.001753542796674
12005,154726,2003,Florida,Bay County,0,1951.2509195963542,19.971942361195882
12007,27097,2003,Florida,Bradford County,0,1377.5605211759869,20.369343054922002
12009,502985,2003,Florida,Brevard County,1,1172.1440218280813,22.411499694738975
12011,1719073,2003,Florida,Broward County,0,1363.6512626560254,24.479095579563886
12013,12986,2003,Florida,Calhoun County,0,1923.1709788252667,19.385043655953755
12015,152138,2003,Florida,Charlotte County,2,1565.3002124542886,23.10069989143534
12017,125757,2003,Florida,Citrus County,2,1777.715434510031,21.09909366089621
12019,155357,2003,Florida,Clay County,0,1349.5571713654892,20.28015259037847
12021,284896,2003,Florida,Collier County,1,1712.7605834513793,24.001477587354053
12023,59898,2003,Florida,Columbia County,0,1484.4987695744608,20.090286524949875
12027,33531,2003,Florida,DeSoto County,0,1515.9885431925456,22.57420476277669
12029,13895,2003,Florida,Dixie County,0,1595.605738271581,20.090033861670165
12031,812238,2003,Florida,Duval County,0,1312.4696765336835,20.493358971642667
12033,301040,2003,Florida,Escambia County,0,2003.2544848124187,19.330017765363056
12035,62154,2003,Florida,Flagler County,0,1453.731004797894,21.10613236911055
12037,9950,2003,Florida,Franklin County,0,1968.7503955078125,19.8572726949056
12039,45223,2003,Florida,Gadsden County,0,1476.59560546875,19.238226699829102
12041,15448,2003,Florida,Gilchrist County,0,1513.1007869944854,20.12171090817919
12043,10946,2003,Florida,Glades County,0,1247.7247369522438,23.16542953835394
12045,15210,2003,Florida,Gulf County,0,2003.3628259995405,19.804578399658205
12047,13850,2003,Florida,Hamilton County,0,1479.0524324984165,19.705511917939056
12049,27416,2003,Florida,Hardee County,0,1603.4183364141554,22.516831920260476
12051,36424,2003,Florida,Hendry County,0,1430.6598012823808,23.40653233779104
12053,142368,2003,Florida,Hernando County,0,1714.3452373798077,21.522464664165792
12055,90700,2003,Florida,Highlands County,0,1322.5500653241131,22.737863205574655
12057,1071415,2003,Florida,Hillsborough County,3,1529.4593065049912,22.486835930082535
12059,18876,2003,Florida,Holmes County,0,1656.4126108022836,18.879061009333682
12061,119836,2003,Florida,Indian River County,1,1324.6960578687263,22.80704466501872
12063,46688,2003,Florida,Jackson County,0,1562.0814412434895,19.408583626602635
12065,13405,2003,Florida,Jefferson County,0,1647.8273898037996,19.2531485340812
12067,7228,2003,Florida,Lafayette County,0,1562.6980205335115,19.87549779289647
12069,246008,2003,Florida,Lake County,2,1501.4508678365198,21.920835909636125
12071,490139,2003,Florida,Lee County,1,1740.7112124235734,23.573330887504245
12073,248102,2003,Florida,Leon County,0,1564.8019621475883,19.360700254854947
12075,35946,2003,Florida,Levy County,0,1471.4872564813893,20.466753358294252
